_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,ground_truth,object,pattern,relation,seed_relation,sent_id,sentence,term1,term2
846329930,12/19/2015 18:32:19,1836630121,12/19/2015 18:31:30,false,instagc,1,21905906,USA,WI,Rhinelander,75.143.129.108,org:subsidiaries,one of,,3,9,5,10,wrong,NFL,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3027,"Dallas Cowboys icon Don Meredith , one of the NFL franchise 's first stars , has died after suffering a brain hemorrhage at the age of 72 , the team said .",Don Meredith,NFL
846329930,12/19/2015 20:28:50,1836660782,12/19/2015 20:23:10,false,zoombucks,1,4711962,CAN,ON,Markham,76.69.102.4,NONE,N/A,he is the first star,3,9,5,10,wrong,NFL,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3027,"Dallas Cowboys icon Don Meredith , one of the NFL franchise 's first stars , has died after suffering a brain hemorrhage at the age of 72 , the team said .",Don Meredith,NFL
846329930,12/20/2015 08:06:34,1836884194,12/20/2015 08:05:18,false,instagc,1,27914150,USA,KS,Emporia,67.61.154.33,per:origin,stars,N/A,3,9,5,10,wrong,NFL,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3027,"Dallas Cowboys icon Don Meredith , one of the NFL franchise 's first stars , has died after suffering a brain hemorrhage at the age of 72 , the team said .",Don Meredith,NFL
846329931,12/12/2015 23:19:51,1830915713,12/12/2015 23:19:20,false,prodege,1,1924522,USA,NY,New York,96.224.12.116,NONE,N/A,there is no relationship,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/12/2015 23:33:59,1830920239,12/12/2015 23:33:36,false,neodev,1,35112605,USA,CA,Los Angeles,38.95.108.244,NONE,N/A,https://r.com/channels/neodev/tasks,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 00:25:00,1830940929,12/13/2015 00:22:20,false,neodev,1,34898132,USA,CA,San Jose,23.27.220.119,NONE,N/A,was not,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 01:36:19,1830964665,12/13/2015 01:35:49,false,neodev,1,16854635,USA,OH,Lakewood,24.252.245.202,org:top_members_employees,senior security officials,N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 02:45:28,1830983711,12/13/2015 02:43:55,false,prodege,1,34595727,CAN,AB,Edmonton,68.149.41.208,per:alternate_names,was not,N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 02:53:27,1830985192,12/13/2015 02:52:49,false,neodev,1,11659309,USA,KS,Derby,68.103.242.230,per:alternate_names,ABU YAHIYA,N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 03:02:22,1830986718,12/13/2015 03:00:46,false,clixsense,1,22947672,GBR,L9,Sheffield,146.200.78.32,per:alternate_names,"A<span id=""transmark""></span>BU YAHIYA was not GADAHN",N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 03:24:35,1830990601,12/13/2015 03:23:46,false,prodege,1,11521789,USA,CA,San Diego,76.167.68.73,per:alternate_names,senior security officials said was not,N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 04:41:39,1831009497,12/13/2015 04:41:28,false,gifthunterclub,1,34042603,USA,VA,Manassas,207.244.83.109,"org:founded_by
per:places_of_residence",three,N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 06:39:09,1831031027,12/13/2015 06:36:57,false,clixsense,1,25486037,CAN,ON,Scarborough,108.168.77.229,NONE,N/A,"The sentence states that ABU YAHIYA ""was not"" GADAHN, which means there is no relationship between the two words.",10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 09:18:59,1831067777,12/13/2015 09:15:54,false,clixsense,1,6355877,GBR,J5,North Shields,77.100.1.67,NONE,N/A,not from place,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 09:44:15,1831073649,12/13/2015 09:40:51,false,clixsense,1,20512953,USA,CA,Suisun City,76.232.182.5,NONE,N/A,"This sentence says that Abu Yahiya ""was not"" Gadahn.",10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 09:46:16,1831074061,12/13/2015 09:44:00,false,prodege,1,16101132,GBR,G1,Feltham,90.207.74.107,NONE,N/A,There is no relation,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 12:58:37,1831110321,12/13/2015 12:54:59,false,prodege,1,18869867,USA,RI,Warwick,68.9.66.149,NONE,N/A,The word NOT clearly indicates that the person or organization ABU YAHIYA abd GADAHN are not related.,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329931,12/13/2015 14:45:49,1831128514,12/13/2015 14:43:58,false,instagc,1,21832799,CAN,ON,Wingham,24.244.125.209,per:charges,not,N/A,10,6,11,8,wrong,Abu Yahiya,SF13_ENG_012,per:alternate_names,per:alternate_names,CONTEXT_NEG_639,But three senior security officials said Abu Yahiya was not Gadahn .,Gadahn,Abu Yahiya
846329932,12/12/2015 15:45:16,1830698941,12/12/2015 15:45:03,false,clixsense,1,24104564,AUS,02,Sydney,60.241.132.132,org:place_of_headquarters,in,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 15:57:47,1830702822,12/12/2015 15:57:25,false,instagc,1,26024737,GBR,A9,Blackpool,78.144.129.165,org:place_of_headquarters,in WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 16:05:19,1830705148,12/12/2015 16:04:56,false,superrewards,1,31767535,GBR,A4,Bath,90.218.39.157,org:place_of_headquarters,BIPARTISAN POLICY CENTER in WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 16:51:20,1830718206,12/12/2015 16:50:51,false,neodev,1,33397209,GBR,X5,Cardiff,81.105.50.218,org:place_of_headquarters,BIPARTISAN POLICY CENTER WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 16:59:52,1830720487,12/12/2015 16:59:35,false,clixsense,1,21665495,CAN,QC,Montréal,24.105.69.70,org:place_of_headquarters,BIPARTISAN CENTER in WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 17:00:54,1830720777,12/12/2015 17:00:27,false,neodev,1,32987272,USA,NY,Albany,74.76.228.48,org:place_of_headquarters,head,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 17:03:16,1830721377,12/12/2015 17:02:46,false,zoombucks,1,7385617,CAN,ON,North Bay,174.89.197.24,org:top_members_employees,energy expert head BIPARTISAN POLICY CENTER WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 17:27:59,1830730567,12/12/2015 17:27:40,false,instagc,1,20312760,GBR,L2,Rochdale,2.96.62.33,org:place_of_headquarters,BIPARTISAN POLICY CENTER in WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 17:43:07,1830740013,12/12/2015 17:42:04,false,clixsense,1,6362702,GBR,B7,Bristol,94.5.208.252,org:alternate_names,BIPARTISAN POLICY CENTER,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 17:51:01,1830742326,12/12/2015 17:50:22,false,prodege,1,29849805,GBR,Z1,Swansea,82.1.37.235,org:place_of_headquarters,head of in,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 18:39:24,1830755833,12/12/2015 18:39:03,false,prodege,1,14848125,GBR,U8,Edinburgh,31.50.125.162,org:place_of_headquarters,in WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 18:41:52,1830756544,12/12/2015 18:40:22,false,gifthunterclub,1,32401221,USA,DE,"",108.59.8.210,"per:cause_of_death
per:charges
per:place_of_birth
per:place_of_death","window, said Jason Grumet WASHINGTON",N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 20:07:52,1830785659,12/12/2015 20:07:30,false,instagc,1,33601893,USA,PA,Norwood,73.141.61.106,org:place_of_headquarters,in,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 21:11:34,1830857405,12/12/2015 21:10:23,false,elite,1,29768955,GBR,H2,Lancaster,81.135.253.35,org:place_of_headquarters,in,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329932,12/12/2015 21:19:31,1830864530,12/12/2015 21:16:14,false,instagc,1,31490987,GBR,D3,Chesterfield,188.222.26.149,"org:place_of_headquarters
org:top_members_employees
per:places_of_residence",head WASHINGTON,N/A,22,26,25,27,wrong,Washington,SF13_ENG_084,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_NEG_3905,"`` There is a little bit of a window, '' said Jason Grumet , an energy expert and the head of the Bipartisan Policy Center in Washington .",Bipartisan Policy Center,Washington
846329933,12/12/2015 18:44:09,1830757272,12/12/2015 18:43:44,false,prodege,1.0,14848125,GBR,U8,Edinburgh,31.50.125.162,per:charges,GOODY cleared of RAPE,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 21:17:38,1830862850,12/12/2015 21:17:09,false,elite,1.0,29768955,GBR,H2,Lancaster,81.135.253.35,per:charges,cleared of,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 21:27:59,1830872120,12/12/2015 21:27:13,false,instagc,1.0,31490987,GBR,D3,Chesterfield,188.222.26.149,"per:charges
per:spouse",Widower RAPE,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 22:02:36,1830888814,12/12/2015 22:02:00,false,prodege,1,1919444,GBR,"","",82.4.140.186,per:charges,cleared of,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 22:27:48,1830896284,12/12/2015 22:03:59,false,clixsense,1,19294877,USA,MA,Boston,96.233.17.89,per:charges,Widower cleared of RAPE,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 22:34:15,1830898596,12/12/2015 22:33:43,false,neodev,1,18881135,CAN,ON,Whitby,99.243.87.224,per:charges,Widower cleared of RAPE,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 22:46:28,1830903522,12/12/2015 22:45:51,false,elite,1,30064988,GBR,H3,Leeds,92.22.140.62,NONE,N/A,The person has been cleared of a charge.,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 22:58:05,1830907754,12/12/2015 22:56:56,false,tremorgames,1,32655637,CAN,ON,Richmond Hill,135.23.223.26,per:charges,cleared of,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 23:17:24,1830914951,12/12/2015 23:16:46,false,prodege,1.0,1924522,USA,NY,New York,96.224.12.116,per:charges,Widower,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/12/2015 23:28:37,1830918640,12/12/2015 23:28:23,false,neodev,1.0,35112605,USA,CA,Los Angeles,38.95.108.244,NONE,N/A,https://r.com/channels/neodev/tasks,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/13/2015 00:02:04,1830931502,12/13/2015 00:00:18,false,neodev,1.0,34898132,USA,CA,San Jose,23.27.220.119,per:charges,cleared of RAPE,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/13/2015 01:29:38,1830962754,12/13/2015 01:28:59,false,neodev,1.0,16854635,USA,OH,Lakewood,24.252.245.202,per:spouse,Widower,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/13/2015 02:33:24,1830980871,12/13/2015 02:28:17,false,prodege,1.0,34595727,CAN,AB,Edmonton,68.149.41.208,per:charges,cleared of,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/13/2015 02:48:32,1830984221,12/13/2015 02:44:54,false,neodev,1.0,11659309,USA,KS,Derby,68.103.242.230,per:charges,RAPE,N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329933,12/13/2015 02:51:08,1830984761,12/13/2015 02:49:57,false,clixsense,1.0,22947672,GBR,L9,Sheffield,146.200.78.32,per:charges,"GOODY cleared of RA<span id=""transmark""></span>PE",N/A,5,8,6,9,wrong,rape,SF13_ENG_039,per:charges,per:charges,CONTEXT_NEG_2489,Widower of British TV star Goody cleared of rape,Goody,rape
846329934,12/16/2015 02:31:29,1833444899,12/16/2015 02:30:11,false,prodege,1.0,33760938,GBR,R3,Belfast,82.21.79.14,NONE,N/A,CAUSE OF ILLNESS of PERSON (it does not state that he died),9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/16/2015 02:42:41,1833449368,12/16/2015 02:41:55,false,neodev,1.0,11257883,CAN,BC,Vancouver,24.87.158.158,per:place_of_death,DIO suffering STOMACH CANCER health,N/A,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/16/2015 07:09:38,1833555783,12/16/2015 07:07:31,false,sendearnings,1.0,2037537,USA,CA,Culver City,104.172.255.115,NONE,N/A,DIO was suffering from Stomach Cancer.  It is possible that it is cause of death.  But it is not clear from the sentence that he died.  Otherwise he had the illness and there is no relationship like that listed.,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/16/2015 10:26:11,1833733943,12/16/2015 10:25:47,false,prodege,1,15287417,CAN,ON,Woodbridge,174.112.153.114,per:cause_of_death,suffering from,N/A,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/16/2015 16:04:35,1833855201,12/16/2015 16:04:18,false,prodege,1,12656479,CAN,NB,Fredericton,198.164.157.91,per:cause_of_death,suffering,N/A,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/16/2015 22:20:33,1834032951,12/16/2015 22:20:09,false,clixsense,1.0,30313955,GBR,C7,Coventry,2.30.150.62,per:cause_of_death,suffering from STOMACH CANCER,N/A,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/17/2015 02:51:07,1834206503,12/17/2015 02:50:20,false,instagc,1.0,21777979,USA,GA,Warner Robins,70.185.166.70,NONE,N/A,the stomach cancer is an ailment not a death,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/17/2015 13:39:35,1834610577,12/17/2015 13:38:52,false,instagc,1.0,18960682,GBR,C9,Carlisle,92.19.44.114,NONE,N/A,"This is not the given cause of death which would have been one of the choices, but a potential explanation.",9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/17/2015 17:53:42,1834775485,12/17/2015 17:52:35,false,clixsense,1.0,33115750,GBR,I3,Chatham,90.192.9.68,NONE,N/A,DIO died due to STOMACH CANCER,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/17/2015 18:49:23,1834821179,12/17/2015 18:48:51,false,zoombucks,1.0,4688131,CAN,BC,Burnaby,75.157.35.92,NONE,N/A,Dio is ill with stomach cancer,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/17/2015 23:46:48,1835145640,12/17/2015 23:45:07,false,instagc,1.0,21088425,USA,MI,Battle Creek,107.140.176.37,org:top_members_employees,Heaven and Hell,N/A,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/18/2015 01:18:09,1835247072,12/18/2015 01:16:25,false,neodev,1.0,33345368,USA,OH,Columbus,216.185.58.230,NONE,N/A,The relationship is that gave him stomach cancer,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/18/2015 05:20:17,1835484470,12/18/2015 05:20:07,false,neodev,1,33381169,USA,CA,Inglewood,76.175.138.76,NONE,N/A,beacuse is incomprensible,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/18/2015 09:21:36,1835624442,12/18/2015 09:20:55,false,instagc,1.0,34854490,USA,CA,Baldwin Park,198.72.244.222,per:cause_of_death,about suffering from,N/A,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329934,12/18/2015 11:36:25,1835691446,12/18/2015 11:33:06,false,inboxpounds,1.0,34588654,GBR,A7,Birmingham,89.241.178.114,NONE,N/A,The relationship is the medical problem that Dio has.,9,15,10,17,wrong,stomach cancer,SF13_ENG_010,per:cause_of_death,per:cause_of_death,CONTEXT_NEG_494,"No cause was given , but in recent months Dio had spoken about suffering from stomach cancer , and his band , Heaven and Hell , canceled its summer tour because of his health .",Dio,stomach cancer
846329935,12/13/2015 03:31:09,1830991765,12/13/2015 03:28:57,false,prodege,1.0,11521789,USA,CA,San Diego,76.167.68.73,per:places_of_residence,American-born spokesman arrested in KARACHI,N/A,35,21,37,22,wrong,Karachi,SF13_ENG_012,per:places_of_residence,per:cities_of_residence,CONTEXT_NEG_659,"KARACHI , Pakistan – The American-born spokesman for al-Qaida has been arrested by Pakistani intelligence officers in the southern city of Karachi , two officers and a government official said Sunday , the same day Adam Gadahn appeared in a video urging U.S. Muslims to attack their own country .",Adam Gadahn,Karachi
846329935,12/13/2015 06:46:42,1831032244,12/13/2015 06:43:39,false,clixsense,1.0,25486037,CAN,ON,Scarborough,108.168.77.229,NONE,N/A,It is unclear in the sentence whether ADAM GADAHN has any relationship to KARACHI.,35,21,37,22,wrong,Karachi,SF13_ENG_012,per:places_of_residence,per:cities_of_residence,CONTEXT_NEG_659,"KARACHI , Pakistan – The American-born spokesman for al-Qaida has been arrested by Pakistani intelligence officers in the southern city of Karachi , two officers and a government official said Sunday , the same day Adam Gadahn appeared in a video urging U.S. Muslims to attack their own country .",Adam Gadahn,Karachi
846329935,12/13/2015 09:51:13,1831074980,12/13/2015 09:50:08,false,prodege,1.0,16101132,GBR,G1,Feltham,90.207.74.107,per:charges,arrested,N/A,35,21,37,22,wrong,Karachi,SF13_ENG_012,per:places_of_residence,per:cities_of_residence,CONTEXT_NEG_659,"KARACHI , Pakistan – The American-born spokesman for al-Qaida has been arrested by Pakistani intelligence officers in the southern city of Karachi , two officers and a government official said Sunday , the same day Adam Gadahn appeared in a video urging U.S. Muslims to attack their own country .",Adam Gadahn,Karachi
