HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,30LSNF239V7UHB3BU237KIPIPUE2IH,AKD76XZXO3B2A,Approved,Sat Sep 23 03:52:29 PDT 2017,Sat Sep 23 03:53:01 PDT 2017,Sat Sep 30 03:53:01 PDT 2017,Mon Sep 25 08:48:42 PDT 2017,,,32,100% (14/14),100% (14/14),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:places_of_residence|per:place_of_death,per:place_of_death per:places_of_residence,died in,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,33CID571055LSU70J5EPV8M2CCHL3Y,A7SM0NS3IFW96,Approved,Sat Sep 23 07:15:57 PDT 2017,Sat Sep 23 07:19:10 PDT 2017,Sat Sep 30 07:19:10 PDT 2017,Mon Sep 25 08:48:18 PDT 2017,,,193,96% (95/99),96% (95/99),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:places_of_residence|per:place_of_birth,per:place_of_birth per:places_of_residence,died of natural causes,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,36H9ULYP636ADGZT0F3EG2Y7BD4JFQ,A1LUWOV426JV1N,Approved,Sat Sep 23 02:33:33 PDT 2017,Sat Sep 23 02:34:51 PDT 2017,Sat Sep 30 02:34:51 PDT 2017,Mon Sep 25 08:44:59 PDT 2017,,,78,100% (50/50),100% (50/50),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died in,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3CPLWGV3MPBXVWZ1CRVEZDTDH3JN9J,A2EELTS09HUTSF,Approved,Mon Sep 25 09:15:10 PDT 2017,Mon Sep 25 09:18:46 PDT 2017,Mon Oct 02 09:18:46 PDT 2017,2017-10-02 16:19:18 UTC,,,216,17% (16/96),17% (16/96),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:places_of_residence|per:place_of_death|per:origin,per:places_of_residence per:origin per:place_of_death,{},{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3F6KKYWMNCD9YMCIO70GL9C38OADN2,A1PQNUX4BZE5O0,Approved,Mon Sep 25 10:23:20 PDT 2017,Mon Sep 25 10:23:45 PDT 2017,Mon Oct 02 10:23:45 PDT 2017,2017-10-02 17:23:53 UTC,,,25,100% (209/209),100% (91/91),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:places_of_residence|per:place_of_death,per:places_of_residence per:place_of_death,died natural causes age 89,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3FE7TXL1LJZ7Y9RU7A8GTKG4G472QW,A3NHUXDHHBXSR3,Approved,Sat Sep 23 08:00:23 PDT 2017,Sat Sep 23 08:03:37 PDT 2017,Sat Sep 30 08:03:37 PDT 2017,Mon Sep 25 08:48:04 PDT 2017,,,194,92% (46/50),92% (46/50),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:places_of_residence|per:place_of_death|per:origin,per:places_of_residence per:place_of_death per:origin,died age 89 Brighton Sussex,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3PEIJLRY6U5DJMQD78SFBZSMHEFWXV,A8NUCTL00M11Q,Approved,Sat Sep 23 04:54:29 PDT 2017,Sat Sep 23 04:55:30 PDT 2017,Sat Sep 30 04:55:30 PDT 2017,Mon Sep 25 08:48:31 PDT 2017,,,61,50% (200/400),33% (100/300),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,org:alternate_names|org:subsidiaries|org:place_of_headquarters|per:employee_or_member_of|per:alternate_names|per:children,org:alternate_names org:place_of_headquarters per:alternate_names per:children per:employee_or_member_of org:subsidiaries,natural causes,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3QAVNHZ3ENGLCF6LSKTZIG08IM2ALC,A3L5M80U6TSFJO,Approved,Sat Sep 23 04:39:58 PDT 2017,Sat Sep 23 04:40:25 PDT 2017,Sat Sep 30 04:40:25 PDT 2017,Mon Sep 25 08:46:28 PDT 2017,,,27,100% (37/37),100% (37/37),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,SHAW died in ENGLAND,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3QJOXOW4XK388A5I81W0EC5O3ALMEO,A2FI2VTA8JVYS6,Approved,Mon Sep 25 09:03:22 PDT 2017,Mon Sep 25 09:04:59 PDT 2017,Mon Oct 02 09:04:59 PDT 2017,2017-10-02 16:05:18 UTC,,,97,100% (2/2),100% (2/2),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died in Brighton,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3R9WASFE20S0DV4XI1604WMXU9SZFY,A2BOXK0KVXGKPU,Approved,Fri Sep 22 13:06:31 PDT 2017,Fri Sep 22 13:06:51 PDT 2017,Fri Sep 29 13:06:51 PDT 2017,Mon Sep 25 08:45:34 PDT 2017,,,20,100% (60/60),100% (60/60),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died in,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3S3AMIZX3VHQ7IFRZHR25YIR9CGCDN,A2WP3WEYA1SQCA,Approved,Fri Sep 22 09:35:01 PDT 2017,Fri Sep 22 09:35:42 PDT 2017,Fri Sep 29 09:35:42 PDT 2017,Mon Sep 25 08:45:56 PDT 2017,,,41,100% (44/44),100% (38/38),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died in Brighton Sussex ENGLAND,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3SBEHTYCWOFKIWWINNA2TMQN49ZYIK,A271JEOKZV8ZXH,Approved,Sat Sep 23 12:33:18 PDT 2017,Sat Sep 23 12:33:34 PDT 2017,Sat Sep 30 12:33:34 PDT 2017,Mon Sep 25 08:45:24 PDT 2017,,,16,99% (92/93),99% (92/93),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died of natural,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3VP0C6EFSH84VVC32JD22ODBM42M6S,ADJUMNMLC8H1I,Approved,Fri Sep 22 10:35:01 PDT 2017,Fri Sep 22 10:37:43 PDT 2017,Fri Sep 29 10:37:43 PDT 2017,Mon Sep 25 08:48:36 PDT 2017,,,162,100% (2/2),100% (2/2),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:places_of_residence|per:place_of_death,per:places_of_residence per:place_of_death,died of natural causes,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3YDGXNSEO06BVJ6LPUA408S26CJ84P,A37XJVQF62ZYC,Approved,Sat Sep 23 08:44:03 PDT 2017,Sat Sep 23 08:44:38 PDT 2017,Sat Sep 30 08:44:38 PDT 2017,Mon Sep 25 08:46:12 PDT 2017,,,35,100% (100/100),100% (100/100),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died in Brighton Sussex ENGLAND,{},17,0,18,1,SHAW,ENGLAND,,
3J9L0X0VDFYLV6BLEQHZ6CAK0BI9WZ,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:57 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:53 PDT 2017,,,3Z4XG4ZF4932TLUV95C9XJP0Z2Q8XW,A2HNP1YL1IBFMU,Approved,Fri Sep 22 08:33:37 PDT 2017,Fri Sep 22 08:34:24 PDT 2017,Fri Sep 29 08:34:24 PDT 2017,Mon Sep 25 08:45:48 PDT 2017,,,47,100% (42/42),100% (42/42),0% (0/0),a7ab263d41526f056fe15faba402a86c54c60464fba2071223589204ab53d116:0-1:17-18,per:place_of_death,Shaw,17,18,England,0,1,"Shaw died of natural causes on 23 December 1994 at age 89 in Brighton , Sussex , England .",1,0.8,19,per:place_of_death,per:place_of_death,died in Brighton Sussex,{},17,0,18,1,SHAW,ENGLAND,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,30LSNF239V7UHB3BU237KIPIPUG2IJ,A8NUCTL00M11Q,Approved,Sat Sep 23 04:39:24 PDT 2017,Sat Sep 23 04:39:41 PDT 2017,Sat Sep 30 04:39:41 PDT 2017,Mon Sep 25 08:48:28 PDT 2017,,,17,50% (200/400),33% (100/300),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,org:alternate_names|org:subsidiaries|org:place_of_headquarters|per:employee_or_member_of|per:founded_org|per:top_member_employee_of_org,org:alternate_names org:place_of_headquarters per:founded_org per:employee_or_member_of org:subsidiaries per:top_member_employee_of_org,Dusseldorf art academy,{},14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,333U7HK6IARDFWLX998OS2VMZ1TJDM,AH4SMMFHDHK1L,Approved,Sat Sep 23 17:39:56 PDT 2017,Sat Sep 23 17:40:47 PDT 2017,Sat Sep 30 17:40:47 PDT 2017,Mon Sep 25 08:48:40 PDT 2017,,,51,100% (81/81),100% (73/73),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,none,none,{},I THINK THERE IS NO RELATION IS FOUND,14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,339ANSOTR6EPYR71J89BKEBC6YOKIH,A9AHVN33RO4QC,Approved,Mon Sep 25 11:04:30 PDT 2017,Mon Sep 25 11:05:04 PDT 2017,Mon Oct 02 11:05:04 PDT 2017,2017-10-02 18:05:38 UTC,,,34,100% (48/48),100% (48/48),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,none,none,{},there is no relation between them,14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,33FBRBDW6PBEQNJ0I9GMJ64QYPBC8H,A1T9DFT0XOO3V5,Approved,Sat Sep 23 11:44:10 PDT 2017,Sat Sep 23 11:44:45 PDT 2017,Sat Sep 30 11:44:45 PDT 2017,Mon Sep 25 08:45:10 PDT 2017,,,35,97% (58/60),97% (58/60),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,org:alternate_names|org:place_of_headquarters|per:employee_or_member_of|per:top_member_employee_of_org|per:alternate_names|per:cause_of_death|per:charges|per:children|per:places_of_residence|per:place_of_birth|per:place_of_death|per:schools_attended|per:origin|per:spouse|per:title|per:age,org:alternate_names org:place_of_headquarters per:alternate_names per:charges per:places_of_residence per:origin per:place_of_death per:title per:age per:spouse per:place_of_birth per:schools_attended per:children per:top_member_employee_of_org per:cause_of_death per:employee_or_member_of,student of,{},14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,34HJIJKLP6896V2YXNLESMCAHA4V41,A1LUWOV426JV1N,Approved,Sat Sep 23 03:13:01 PDT 2017,Sat Sep 23 03:16:45 PDT 2017,Sat Sep 30 03:16:45 PDT 2017,Mon Sep 25 08:44:58 PDT 2017,,,224,100% (50/50),100% (50/50),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,none,none,{},"The sentence only implies that Joseph Beuys was a teacher at Kunstakademie Düsseldorf, but contains no explicit statements to support this claim.",14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,35L9RVQFCPU35S1T74VSQPJV8C5HUG,A3HTDIOZQ4ADI3,Approved,Mon Sep 25 10:57:50 PDT 2017,Mon Sep 25 10:58:28 PDT 2017,Mon Oct 02 10:58:28 PDT 2017,2017-10-02 17:58:38 UTC,,,38,100% (56/56),100% (56/56),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,per:founded_org,per:founded_org,Folkwang academy,{},14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
3JHB4BPSFKLGB9FZ2HITENSYCA19QV,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:45 PDT 2017,,,3C5W7UE9CG2HEAWZ36MS21QVJ7AMXT,A22VGT2F28LTWC,Approved,Fri Sep 22 07:39:37 PDT 2017,Fri Sep 22 07:40:11 PDT 2017,Fri Sep 29 07:40:11 PDT 2017,Mon Sep 25 08:45:20 PDT 2017,,,34,99% (87/88),99% (87/88),0% (0/0),067d4705169ba11da4a48304b16468c95c0ac627c852fbe6f2ddd2d7ef428846:25-27:14-16,per:employee_or_member_of,Joseph Beuys,14,16,Kunstakademie Düsseldorf,25,27,"Having graduated at the Folkwang academy , she continued her professional education at the Kunstakademie Düsseldorf ( Dusseldorf art academy ) as a student of Joseph Beuys from 1970 till 1974 .",1,1,32,per:employee_or_member_of|per:schools_attended,per:employee_or_member_of per:schools_attended,student,{},14,25,16,27,JOSEPH BEUYS,KUNSTAKADEMIE DÜSSELDORF,,
