"worker_id","sents","work_agr","sent_agr","rels_per_sent","spam"
39226056,50,0.460524510097216,0.82894898061036,1.82,FALSE
20845955,21,0.527893278235121,0.829157522896132,1.61904761904762,FALSE
6330007,66,0.524582513613026,0.829246097099551,1.06060606060606,FALSE
37060395,190,0.471827288374815,0.82978509500546,1.13157894736842,FALSE
2365036,1,0.5,0.830747160735697,1,TRUE
36568312,10,0.486153198653199,0.831546226605515,1,FALSE
37488421,20,0.493046459179677,0.83467341886719,1.05,FALSE
39258480,7,0.443646920128063,0.837117360385069,2.28571428571429,FALSE
38832652,10,0.480969597192024,0.837289577078848,1.4,FALSE
31345986,10,0.460781430870717,0.837528851115489,1.5,FALSE
35774053,6,0.603830512921422,0.83930828296226,1,FALSE
10390268,1,0.351190476190476,0.841158231138066,3,TRUE
38858102,13,0.494280927405927,0.842824334461165,1.46153846153846,FALSE
34706258,30,0.544714586979258,0.844969135318369,1.36666666666667,FALSE
8715359,387,0.504992586159887,0.846939151718431,1.01291989664083,FALSE
35308542,1,0.5,0.848874687627165,1,TRUE
33878524,28,0.510904918017217,0.853490106697541,1,FALSE
35730547,10,0.470020760880723,0.85551298725348,1.3,FALSE
34650780,20,0.586312838769586,0.855935490785625,1,FALSE
22438562,10,0.482554810780617,0.857301825551561,1.1,FALSE
34257798,22,0.537981780925152,0.859011412366005,1.36363636363636,FALSE
23144069,19,0.588080111148406,0.860714564748018,1,FALSE
39293921,10,0.492556483297224,0.861563742253738,1.2,FALSE
38992703,5,0.469664902998236,0.861765557002957,1.2,FALSE
18979155,3,0.679140786749482,0.862661824674531,1.33333333333333,FALSE
37692662,5,0.599574829931973,0.864714864835862,1,FALSE
36600154,20,0.516815845595241,0.867097365031672,1.4,FALSE
27238250,21,0.58778887911663,0.87209034983145,1.04761904761905,FALSE
19947926,14,0.475589721931185,0.873021686889422,1.21428571428571,FALSE
34701616,30,0.515100908724502,0.873531010403537,1.6,FALSE
33721681,4,0.635267857142857,0.874364927645115,1,FALSE
34179439,9,0.485354823747681,0.87515808662401,1,FALSE
39092637,10,0.613588561975659,0.878912873685231,1.2,FALSE
14723284,20,0.568049632421613,0.883742301366762,1,FALSE
36678859,7,0.475577037341743,0.886237308344728,1.28571428571429,FALSE
14466721,12,0.583351759351759,0.890450299667329,1,FALSE
36913780,7,0.446392958892959,0.891152808494211,1.14285714285714,FALSE
34289442,10,0.50026108619226,0.894709498923483,1.6,FALSE
30586739,10,0.61884072717406,0.896478881260242,1,FALSE
24369927,10,0.551292805378678,0.898081249783341,1.1,FALSE
19543823,10,0.569426869426869,0.898871926417818,1,FALSE
22251483,4,0.558613445378151,0.905101583703333,1.5,FALSE
39196062,10,0.601640892370934,0.905187419593768,1.5,FALSE
39399686,1,0.571428571428571,0.905357460425185,1,TRUE
34537475,3,0.646666666666667,0.907732739320751,1,FALSE
1863418,5,0.492328042328042,0.908562997545048,1.4,FALSE
39034513,1,0.642857142857143,0.912870929175277,1,TRUE
36500598,10,0.576195017104108,0.920852357562356,1,FALSE
33280016,1,0.714285714285714,0.924500327042048,1,TRUE
39299719,10,0.632404015737349,0.926400625490237,1.3,FALSE
30398579,10,0.653483124018838,0.931027783212938,1.1,FALSE
28524232,3,0.776041666666667,0.934148411389449,1,FALSE
38578717,5,0.651234567901235,0.939689942033648,1,FALSE
38721803,1,0.714285714285714,0.949157995752499,1,TRUE
39222861,1,0.80952380952381,0.953206247638796,1,TRUE
21678835,1,0.714285714285714,0.953462589245592,1,TRUE
37145875,2,0.625,0.955096421047695,1,FALSE
35206299,1,0.714285714285714,0.957826285221151,1,TRUE
28375976,1,0.785714285714286,0.961074462327142,1,TRUE
35061798,2,0.75,0.961398373262105,1,FALSE
37455907,2,0.688888888888889,0.964556073789208,1,FALSE
39361756,1,0.785714285714286,0.964763821237732,1,TRUE
37657237,6,0.734297052154195,0.968394824970474,1,FALSE
37102649,3,0.722222222222222,0.969690011530213,1,FALSE
38989286,2,0.603125,0.970117243254471,1.5,FALSE
24636399,3,0.615686274509804,0.972971482600808,1.66666666666667,FALSE
34747155,2,0.8125,0.986393923832144,1,FALSE
38554823,1,0.857142857142857,0.986393923832144,1,TRUE
4287004,1,0.928571428571429,0.997054485501581,1,TRUE
33274628,1,0.928571428571429,0.997054485501581,1,TRUE
32292681,1,0.964285714285714,0.997458699830735,1,TRUE
2044524,1,1,1,1,TRUE
34070076,1,1,1,1,TRUE
